"run_id","algorithm","instance","seed","iter","k","current_cost","best_cost","delta","accepted","shake_applied","shake_tries","shake_invalid","vnd_rounds","vnd_improvements","neighbors_evaluated","ivns_string","ivns_string_length","ivns_complexity_score","ivns_generation_tries","ivns_strings_generated_iter","ivns_strings_valid_iter","ivns_strings_invalid_iter","ivns_strings_evaluated_iter","ivns_strings_selected_iter","ivns_strings_accepted_iter","ivns_unique_strings_iter","ivns_filter_reject_reason","elapsed_time_seconds","status","error"
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,1,1,7105,7105,0,"false","false",,,,,0,"rfrfe",5,17,1,1,1,0,0,1,0,1,"",0.065001,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,2,1,7105,7105,0,"false","false",,,,,0,"rffrgrg",7,21,1,1,1,0,0,1,0,2,"",0.138001,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,3,1,7105,7105,0,"false","false",,,,,0,"rffrfrge",8,26,1,1,1,0,0,1,0,3,"",0.218001,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,4,1,7105,7105,0,"false","false",,,,,0,"rfrffrge",8,26,1,1,1,0,0,1,0,4,"",0.300002,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,5,1,7105,7105,0,"false","false",,,,,0,"rfrfaafrgce",11,34,1,1,1,0,0,1,0,5,"",0.418002,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,6,1,7105,7105,0,"false","false",,,,,0,"rarfrgrb",8,22,1,1,1,0,0,1,0,6,"",0.498002,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,7,1,7105,7105,0,"false","false",,,,,0,"rffffergrg",10,32,1,1,1,0,0,1,0,7,"",0.598003,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,8,1,7105,7105,0,"false","false",,,,,0,"rfg",3,9,1,1,1,0,0,1,0,8,"",0.656003,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,9,1,6787,6787,-318,"true","false",,,,,1,"rab",3,7,3,3,1,2,1,1,1,9,"duplicated-string",0.697003,"ok",""
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,10,1,6787,6787,0,"false","false",,,,,0,"rfg",3,9,1,1,1,0,0,1,0,9,"",0.754003,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,1,1,7166,7166,0,"false","false",,,,,0,"rffe",4,14,2,2,1,1,0,1,0,1,"Cadena desbalanceada por frecuencia de símbolos.",0.061000,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,2,1,7166,7166,0,"false","false",,,,,0,"rfffrge",7,23,1,1,1,0,0,1,0,2,"",0.142001,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,3,1,7166,7166,0,"false","false",,,,,0,"raraaararbcc",12,32,1,1,1,0,0,1,0,3,"",0.234001,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,4,1,7166,7166,0,"false","false",,,,,0,"rfrfffee",8,28,1,1,1,0,0,1,0,4,"",0.315001,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,5,1,7166,7166,0,"false","false",,,,,0,"rfrfrabe",8,24,1,1,1,0,0,1,0,5,"",0.402002,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,6,1,7166,7166,0,"false","false",,,,,0,"rffrfeg",7,23,1,1,1,0,0,1,0,6,"",0.480002,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,7,1,7166,7166,0,"false","false",,,,,0,"rfrfe",5,17,2,2,1,1,0,1,0,7,"Cadena desbalanceada por frecuencia de símbolos.",0.545002,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
