"run_id","algorithm","instance","seed","iter","k","current_cost","best_cost","delta","accepted","shake_applied","shake_tries","shake_invalid","vnd_rounds","vnd_improvements","neighbors_evaluated","ivns_string","ivns_string_length","ivns_complexity_score","ivns_generation_tries","ivns_strings_generated_iter","ivns_strings_valid_iter","ivns_strings_invalid_iter","ivns_strings_evaluated_iter","ivns_strings_selected_iter","ivns_strings_accepted_iter","ivns_unique_strings_iter","ivns_filter_reject_reason","elapsed_time_seconds","status","error"
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,1,1,6816,6816,0,"false","false",,,,,0,"rarb",4,10,1,1,1,0,0,1,0,1,"",0.073002,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,2,1,6816,6816,0,"false","false",,,,,0,"rfg",3,9,2,2,1,1,0,1,0,2,"Cadena desbalanceada por frecuencia de símbolos.",0.147003,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,3,1,6816,6816,0,"false","false",,,,,0,"rab",3,7,6,6,1,5,0,1,0,3,"Complejidad excesiva: 17 > 14.",0.215004,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,4,1,6816,6816,0,"false","false",,,,,0,"rffe",4,14,1,1,1,0,0,1,0,4,"",0.288006,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,5,1,6816,6816,0,"false","false",,,,,0,"rfrg",4,12,1,1,1,0,0,1,0,5,"",0.359007,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,6,1,6816,6816,0,"false","false",,,,,0,"raac",4,11,3,3,1,2,0,1,0,6,"duplicated-string",0.428008,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,7,1,6816,6816,0,"false","false",,,,,0,"raabrb",6,14,12,12,1,11,0,1,0,7,"Complejidad excesiva: 17 > 14.",0.508010,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,8,1,6816,6816,0,"false","false",,,,,0,"rarac",5,14,12,12,1,11,0,1,0,8,"Complejidad excesiva: 18 > 14.",0.576011,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,9,1,6816,6816,0,"false","false",,,,,0,"raabb",5,11,44,44,1,43,0,1,0,9,"duplicated-string",0.657012,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_1","ivns","F-n135-k7",1,10,1,6816,6816,0,"false","false",,,,,0,"raarbb",6,14,46,46,1,45,0,1,0,10,"Complejidad excesiva: 18 > 14.",0.738015,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,1,1,6842,6842,0,"false","false",,,,,0,"rfrg",4,12,1,1,1,0,0,1,0,1,"",0.068001,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,2,1,6842,6842,0,"false","false",,,,,0,"rab",3,7,2,2,1,1,0,1,0,2,"Complejidad excesiva: 17 > 14.",0.133002,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,3,1,6842,6842,0,"false","false",,,,,0,"rarb",4,10,1,1,1,0,0,1,0,3,"",0.198003,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,4,1,6842,6842,0,"false","false",,,,,0,"rfg",3,9,7,7,1,6,0,1,0,4,"duplicated-string",0.270004,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,5,1,6842,6842,0,"false","false",,,,,0,"raac",4,11,9,9,1,8,0,1,0,5,"duplicated-string",0.338005,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,6,1,6842,6842,0,"false","false",,,,,0,"rffe",4,14,2,2,1,1,0,1,0,6,"Complejidad excesiva: 21 > 14.",0.410007,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,7,1,6842,6842,0,"false","false",,,,,0,"rarac",5,14,2,2,1,1,0,1,0,7,"Complejidad excesiva: 15 > 14.",0.479008,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
"ivns_F-n135-k7_2","ivns","F-n135-k7",2,8,1,6842,6842,0,"false","false",,,,,0,"rarabb",6,14,43,43,1,42,0,1,0,8,"duplicated-string",0.561009,"timeout","Tiempo límite agotado aplicando criterio IVNS: 0.05 segundos."
